GS_ID,NAME,SOURCE,GS_SIZE,ORGANISM,DESCRIPTION,LINK,TYPE,MULTI_N,OLAP,COCO_V2,SIMILARITY_SCORE,pvalue,Rank,pFDR
WAG003165,EGR2 and SOX10-mediated initiation of Schwann cell myelination,WikiPathway_2021,29,Homo sapiens,EGR2 and SOX10-mediated initiation of Schwann cell myelination,https://www.wikipathways.org/index.php/Pathway:WP5011,P,1333,7,214.8752965,.050932408558529084603808152849571419224,0.00027678022752707,102,0.026847682070126
WAG003262,Cytokines and inflammatory response,WikiPathway_2021,29,Homo sapiens,Cytokines and inflammatory response,https://www.wikipathways.org/index.php/Pathway:WP530,P,1333,7,4679.497357,.050932408558529084603808152849571419224,0.00027678022752707,102,0.026570901842599
WAG002165,Glial cell differentiation,WikiPathway_2021,8,Homo sapiens,Glial cell differentiation,https://www.wikipathways.org/index.php/Pathway:WP2276,P,1333,4,144.8985857,.1015311004784688995215311004784688995215,0.00028393550683412,104,0.026973873149241
WAG001990,Globo sphingolipid metabolism,WikiPathway_2021,21,Homo sapiens,Globo sphingolipid metabolism,https://www.wikipathways.org/index.php/Pathway:WP1424,P,1333,6,428.1362256,.0594274835112531447609981641395253960699,0.00028669870384565,105,0.026949678161491
WAG002639,WikiPathways Academy: met-1-last,WikiPathway_2021,14,Homo sapiens,WikiPathways Academy: met-1-last,https://www.wikipathways.org/index.php/Pathway:WP3907,P,1333,5,3801.468479,.0733378793044664166382543470848960109103,0.00030025781096444,106,0.027923976419693
WAG003044,FGF23 signaling in hypophosphatemic rickets and related disorders,WikiPathway_2021,22,Homo sapiens,FGF23 signaling in hypophosphatemic rickets and related disorders,https://www.wikipathways.org/index.php/Pathway:WP4790,P,1333,6,545.6177486,.0568289940316581610587319436034945073955,0.00037567807397171,107,0.034562382805397
WAG003116,STING pathway in Kawasaki-like disease and COVID-19,WikiPathway_2021,22,Homo sapiens,STING pathway in Kawasaki-like disease and COVID-19,https://www.wikipathways.org/index.php/Pathway:WP4961,P,1333,6,1132.750628,.0568289940316581610587319436034945073955,0.00037567807397171,107,0.034186704731426
WAG002119,Cholesterol biosynthesis pathway,WikiPathway_2021,15,Homo sapiens,Cholesterol biosynthesis pathway,https://www.wikipathways.org/index.php/Pathway:WP197,P,1333,5,4519.454651,.0685750636132315521628498727735368956743,0.00042920629663862,109,0.038628566697476
WAG002391,Transcriptional activation by NRF2 in response to phytochemicals,WikiPathway_2021,15,Homo sapiens,Transcriptional activation by NRF2 in response to phytochemicals,https://www.wikipathways.org/index.php/Pathway:WP3,P,1333,5,702.9769938,.0685750636132315521628498727735368956743,0.00042920629663862,109,0.038199360400837
WAG002646,WikiPathways Academy: wp-publish test,WikiPathway_2021,15,Homo sapiens,WikiPathways Academy: wp-publish test,https://www.wikipathways.org/index.php/Pathway:WP3917,P,1333,5,4519.454651,.0685750636132315521628498727735368956743,0.00042920629663862,109,0.037770154104199
WAG003083,COVID-19 adverse outcome pathway,WikiPathway_2021,15,Homo sapiens,COVID-19 adverse outcome pathway,https://www.wikipathways.org/index.php/Pathway:WP4891,P,1333,5,1871.396346,.0685750636132315521628498727735368956743,0.00042920629663862,109,0.03734094780756
WAG002877,NRF2-ARE regulation,WikiPathway_2021,23,Homo sapiens,NRF2-ARE regulation,https://www.wikipathways.org/index.php/Pathway:WP4357,P,1333,6,736.7176276,.0544563666811387458909632202443713949017,0.00048437497797057,113,0.041656248105469
WAG002518,Cytosine methylation,WikiPathway_2021,9,Homo sapiens,Cytosine methylation,https://www.wikipathways.org/index.php/Pathway:WP3585,P,1333,4,93.72320855,.0904192571337478080663159572772198310219,0.00048704078453831,114,0.041398466685756
WAG003013,Pathways of nucleic acid metabolism and innate immune sensing,WikiPathway_2021,16,Homo sapiens,Pathways of nucleic acid metabolism and innate immune sensing,https://www.wikipathways.org/index.php/Pathway:WP4705,P,1333,5,518.042185,.0644074868860276585598474010491177873152,0.00059494032905448,115,0.049974987640576
WAG002367,IL1 and megakaryocytes in obesity,WikiPathway_2021,24,Homo sapiens,IL1 and megakaryocytes in obesity,https://www.wikipathways.org/index.php/Pathway:WP2865,P,1333,6,996.7354714,.0522813688212927756653992395437262357414,0.00061547000048807,116,0.051084010040509
WAG002076,Neurotransmitter clearance,WikiPathway_2021,10,Homo sapiens,Neurotransmitter clearance,https://www.wikipathways.org/index.php/Pathway:WP1870,P,1333,4,211.7106088,.0815296367112810707456978967495219885277,0.00077354701611527,117,0.063430855321452
WAG002258,"GABA synthesis, release, reuptake and degradation",WikiPathway_2021,18,Homo sapiens,"GABA synthesis, release, reuptake and degradation",https://www.wikipathways.org/index.php/Pathway:WP2685,P,1333,5,1388.153067,.0574612249219204912392144407389762320682,0.0010598120150163,118,0.08584477321632
WAG002616,TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition,WikiPathway_2021,18,Homo sapiens,TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition,https://www.wikipathways.org/index.php/Pathway:WP3859,P,1333,5,1897.546702,.0574612249219204912392144407389762320682,0.0010598120150163,118,0.084784961201304
WAG002680,miR-509-3p alteration of YAP1/ECM axis,WikiPathway_2021,18,Homo sapiens,miR-509-3p alteration of YAP1/ECM axis,https://www.wikipathways.org/index.php/Pathway:WP3967,P,1333,5,319.4301424,.0574612249219204912392144407389762320682,0.0010598120150163,118,0.083725149186288
WAG003197,Fatty acid transporters,WikiPathway_2021,18,Homo sapiens,Fatty acid transporters,https://www.wikipathways.org/index.php/Pathway:WP5061,P,1333,5,95.6609313,.0574612249219204912392144407389762320682,0.0010598120150163,118,0.082665337171271
WAG002037,Presynaptic depolarization and calcium channel opening,WikiPathway_2021,11,Homo sapiens,Presynaptic depolarization and calcium channel opening,https://www.wikipathways.org/index.php/Pathway:WP1800,P,1333,4,2045.625318,.0742561786040046909612127003431351257438,0.0011583865629934,122,0.089195765350495
WAG002577,Protein repair,WikiPathway_2021,6,Homo sapiens,Protein repair,https://www.wikipathways.org/index.php/Pathway:WP3800,P,1333,3,135.9107791,.1011488750598372426998563906175203446625,0.0018087993123299,123,0.13746874773707
WAG002906,Synthesis of Lipoxins (LX),WikiPathway_2021,6,Homo sapiens,Synthesis of Lipoxins (LX),https://www.wikipathways.org/index.php/Pathway:WP4434,P,1333,3,135.9107791,.1011488750598372426998563906175203446625,0.0018087993123299,123,0.13565994842474
WAG002808,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,WikiPathway_2021,2,Homo sapiens,Mevalonate arm of cholesterol biosynthesis pathway with inhibitors,https://www.wikipathways.org/index.php/Pathway:WP4189,P,1333,2,126.2105263,.2007670182166826462128475551294343240652,0.0022197764400933,125,0.1642634565669
WAG002624,BMP2-WNT4-FOXO1 pathway in primary endometrial stromal cell differentiation,WikiPathway_2021,13,Homo sapiens,BMP2-WNT4-FOXO1 pathway in primary endometrial stromal cell differentiation,https://www.wikipathways.org/index.php/Pathway:WP3876,P,1333,4,250.9110618,.0630659078391775289149990820635212043326,0.0022792316198021,126,0.16638390824556
WAG002677,Mevalonate pathway,WikiPathway_2021,7,Homo sapiens,Mevalonate pathway,https://www.wikipathways.org/index.php/Pathway:WP3963,P,1333,3,1521.24178,.0868626110731373889268626110731373889268,0.00301642286641,127,0.21718244638152
WAG003077,Activation of NLRP3 inflammasome by SARS-CoV-2,WikiPathway_2021,7,Homo sapiens,Activation of NLRP3 inflammasome by SARS-CoV-2,https://www.wikipathways.org/index.php/Pathway:WP4876,P,1333,3,671.5128418,.0868626110731373889268626110731373889268,0.00301642286641,127,0.21416602351511
WAG002405,let-7 inhibition of ES cell reprogramming,WikiPathway_2021,15,Homo sapiens,let-7 inhibition of ES cell reprogramming,https://www.wikipathways.org/index.php/Pathway:WP3299,P,1333,4,22.82640563,.0548593228421554601812112541726275631855,0.0039514453591289,129,0.27660117513902
WAG002614,ERK pathway in Huntington's disease,WikiPathway_2021,15,Homo sapiens,ERK pathway in Huntington's disease,https://www.wikipathways.org/index.php/Pathway:WP3853,P,1333,4,575.5535704,.0548593228421554601812112541726275631855,0.0039514453591289,129,0.27264972977989
WAG002674,GPR40 pathway,WikiPathway_2021,15,Homo sapiens,GPR40 pathway,https://www.wikipathways.org/index.php/Pathway:WP3958,P,1333,4,2047.696388,.0548593228421554601812112541726275631855,0.0039514453591289,129,0.26869828442077
WAG003267,Biogenic amine synthesis,WikiPathway_2021,15,Homo sapiens,Biogenic amine synthesis,https://www.wikipathways.org/index.php/Pathway:WP550,P,1333,4,875.923633,.0548593228421554601812112541726275631855,0.0039514453591289,129,0.26474683906164
WAG003177,Amino acid transport defects (IEMs),WikiPathway_2021,8,Homo sapiens,Amino acid transport defects (IEMs),https://www.wikipathways.org/index.php/Pathway:WP5029,P,1333,3,135.5873151,.0761477761836441893830703012912482065997,0.0045991281807888,133,0.30354245993206
WAG003178,Ethylmalonic encephalopathy,WikiPathway_2021,3,Homo sapiens,Ethylmalonic encephalopathy,https://www.wikipathways.org/index.php/Pathway:WP5030,P,1333,2,134.1614907,.1340999840281105254751637118671138795719,0.0063457933578855,134,0.41247656826256
WAG002406,Dual hijack model of Vif in HIV infection,WikiPathway_2021,9,Homo sapiens,Dual hijack model of Vif in HIV infection,https://www.wikipathways.org/index.php/Pathway:WP3300,P,1333,3,132.2350531,.0678138942001274697259400892288081580625,0.0065739984148243,135,0.42073589854875
WAG002560,Tgif disruption of Shh signaling,WikiPathway_2021,9,Homo sapiens,Tgif disruption of Shh signaling,https://www.wikipathways.org/index.php/Pathway:WP3674,P,1333,3,183.4738322,.0678138942001274697259400892288081580625,0.0065739984148243,135,0.41416190013393
WAG002795,Macrophage markers,WikiPathway_2021,9,Homo sapiens,Macrophage markers,https://www.wikipathways.org/index.php/Pathway:WP4146,P,1333,3,374.3406156,.0678138942001274697259400892288081580625,0.0065739984148243,135,0.40758790171911
WAG002938,Altered glycosylation of MUC1 in tumor microenvironment,WikiPathway_2021,9,Homo sapiens,Altered glycosylation of MUC1 in tumor microenvironment,https://www.wikipathways.org/index.php/Pathway:WP4480,P,1333,3,2020.469877,.0678138942001274697259400892288081580625,0.0065739984148243,135,0.40101390330428
WAG003176,"Glycine metabolism, including IMDs",WikiPathway_2021,9,Homo sapiens,"Glycine metabolism, including IMDs",https://www.wikipathways.org/index.php/Pathway:WP5028,P,1333,3,275.9340283,.0678138942001274697259400892288081580625,0.0065739984148243,135,0.39443990488946
WAG003125,Urea cycle,WikiPathway_2021,10,Homo sapiens,Urea cycle,https://www.wikipathways.org/index.php/Pathway:WP4973,P,1333,3,1004.77166,.0611466794075489727663640707118967988533,0.0089493994405403,140,0.49221696922972
