GS_ID,NAME,SOURCE,GS_SIZE,ORGANISM,DESCRIPTION,LINK,TYPE,MULTI_N,OLAP,COCO_V2,SIMILARITY_SCORE,pvalue,Rank,pFDR
WAG002862,Ferroptosis,WikiPathway_2021,49,Homo sapiens,Ferroptosis,https://www.wikipathways.org/index.php/Pathway:WP4313,P,1333,21,206.1586465,.0897615032522283787039267646350277041677,5.4979920749626e-10,104,3.4582370151515e-07
WAG002190,Spinal cord injury,WikiPathway_2021,121,Homo sapiens,Spinal cord injury,https://www.wikipathways.org/index.php/Pathway:WP2431,P,1333,35,912.2650552,.0645036511685899361659097290536414491576,5.5870572059178e-10,105,3.5086719253164e-07
WAG003076,Disruption of postsynaptic signaling by CNV,WikiPathway_2021,33,Homo sapiens,Disruption of postsynaptic signaling by CNV,https://www.wikipathways.org/index.php/Pathway:WP4875,P,1333,17,1027.960695,.1063161208606968452341730911433738203489,7.1244512999852e-10,106,4.4670309650907e-07
WAG002219,Aryl hydrocarbon receptor Netpath,WikiPathway_2021,46,Homo sapiens,Aryl hydrocarbon receptor Netpath,https://www.wikipathways.org/index.php/Pathway:WP2586,P,1333,20,1772.719496,.0908128726670648768168338101375920860972,1.0339067580865e-09,107,6.4722563056217e-07
WAG003057,mBDNF and proBDNF regulation of GABA neurotransmission,WikiPathway_2021,38,Homo sapiens,mBDNF and proBDNF regulation of GABA neurotransmission,https://www.wikipathways.org/index.php/Pathway:WP4829,P,1333,18,1271.723389,.0982125843210488204580967262471892983726,1.2890847178297e-09,108,8.0567794864356e-07
WAG002031,Cell junction organization,WikiPathway_2021,86,Homo sapiens,Cell junction organization,https://www.wikipathways.org/index.php/Pathway:WP1793,P,1333,28,1204.200029,.0704738490291073127047607393357547710296,1.5156189254945e-09,109,9.4574620950856e-07
WAG002854,Acute viral myocarditis,WikiPathway_2021,86,Homo sapiens,Acute viral myocarditis,https://www.wikipathways.org/index.php/Pathway:WP4298,P,1333,28,2034.219614,.0704738490291073127047607393357547710296,1.5156189254945e-09,109,9.4423059058307e-07
WAG002548,Hepatitis C and hepatocellular carcinoma,WikiPathway_2021,56,Homo sapiens,Hepatitis C and hepatocellular carcinoma,https://www.wikipathways.org/index.php/Pathway:WP3646,P,1333,22,2478.594488,.0828052510395546238702360905873054056841,1.5605608317125e-09,111,9.7066883732517e-07
WAG002789,Neurexins and neuroligins,WikiPathway_2021,56,Homo sapiens,Neurexins and neuroligins,https://www.wikipathways.org/index.php/Pathway:WP4133,P,1333,22,668.9833429,.0828052510395546238702360905873054056841,1.5605608317125e-09,111,9.6910827649346e-07
WAG002023,Cell cycle checkpoints,WikiPathway_2021,289,Homo sapiens,Cell cycle checkpoints,https://www.wikipathways.org/index.php/Pathway:WP1775,P,1333,60,8335.536272,.0525519031141868512110726643598615916955,1.714646831461e-09,113,1.0630810355058e-06
WAG002878,Glycolysis and Gluconeogenesis - for workshop,WikiPathway_2021,39,Homo sapiens,Glycolysis and Gluconeogenesis - for workshop,https://www.wikipathways.org/index.php/Pathway:WP4361,P,1333,18,3449.870476,.0957825957825957825957825957825957825958,2.1718101794116e-09,114,1.3443505010558e-06
WAG002804,GABA receptor signaling,WikiPathway_2021,31,Homo sapiens,GABA receptor signaling,https://www.wikipathways.org/index.php/Pathway:WP4159,P,1333,16,873.9868229,.106319088230249925942094513478538798547,2.1787009469077e-09,115,1.346437185189e-06
WAG001996,Regulation of toll-like receptor signaling pathway,WikiPathway_2021,145,Homo sapiens,Regulation of toll-like receptor signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP1449,P,1333,38,2895.836255,.0596005543327626966658514714274068639439,2.2375765244458e-09,116,1.3805847155831e-06
WAG002965,Genes related to primary cilium development (based on CRISPR),WikiPathway_2021,104,Homo sapiens,Genes related to primary cilium development (based on CRISPR),https://www.wikipathways.org/index.php/Pathway:WP4536,P,1333,31,213.397393,.0655257754638116887878565666935543007993,2.325660042213e-09,117,1.4326065860032e-06
WAG002994,Aerobic glycolysis - augmented,WikiPathway_2021,12,Homo sapiens,Aerobic glycolysis - augmented,https://www.wikipathways.org/index.php/Pathway:WP4628,P,1333,10,2748.889096,.1686060606060606060606060606060606060606,2.6426688883027e-09,118,1.6252413663062e-06
WAG002995,Aerobic glycolysis,WikiPathway_2021,12,Homo sapiens,Aerobic glycolysis,https://www.wikipathways.org/index.php/Pathway:WP4629,P,1333,10,2748.889096,.1686060606060606060606060606060606060606,2.6426688883027e-09,118,1.6225986974179e-06
WAG002161,Glioblastoma signaling pathways,WikiPathway_2021,83,Homo sapiens,Glioblastoma signaling pathways,https://www.wikipathways.org/index.php/Pathway:WP2261,P,1333,27,4976.097877,.0702289416099430024476945830702566187219,2.9938242618692e-09,120,1.8352142725258e-06
WAG002099,Signaling by EGFR,WikiPathway_2021,44,Homo sapiens,Signaling by EGFR,https://www.wikipathways.org/index.php/Pathway:WP1910,P,1333,19,3545.383051,.0900280529499430174454282458139738756904,3.0847918816856e-09,121,1.8878926315916e-06
WAG002096,Semaphorin interactions,WikiPathway_2021,63,Homo sapiens,Semaphorin interactions,https://www.wikipathways.org/index.php/Pathway:WP1907,P,1333,23,1367.747574,.0774357625186354468122423923528895904586,3.5414852123604e-09,122,2.1638474647522e-06
WAG002409,RAC1/PAK1/p38/MMP2 pathway,WikiPathway_2021,68,Homo sapiens,RAC1/PAK1/p38/MMP2 pathway,https://www.wikipathways.org/index.php/Pathway:WP3303,P,1333,24,3723.516948,.0751958666836064879515521111252276288486,3.5605128273714e-09,123,2.1719128246965e-06
WAG003264,Glycolysis and gluconeogenesis,WikiPathway_2021,45,Homo sapiens,Glycolysis and gluconeogenesis,https://www.wikipathways.org/index.php/Pathway:WP534,P,1333,19,3968.553913,.0881079778259821643769583032055917088455,4.8435626793146e-09,124,2.9497296717026e-06
WAG003196,Burn wound healing,WikiPathway_2021,107,Homo sapiens,Burn wound healing,https://www.wikipathways.org/index.php/Pathway:WP5055,P,1333,31,1347.149916,.0638500933689151622660491038142147774392,4.9048349632286e-09,125,2.982139657643e-06
WAG003215,Complement system in neuronal development and plasticity,WikiPathway_2021,107,Homo sapiens,Complement system in neuronal development and plasticity,https://www.wikipathways.org/index.php/Pathway:WP5090,P,1333,31,615.5747012,.0638500933689151622660491038142147774392,4.9048349632286e-09,125,2.9772348226798e-06
WAG003024,Endochondral ossification,WikiPathway_2021,64,Homo sapiens,Endochondral ossification,https://www.wikipathways.org/index.php/Pathway:WP474,P,1333,23,749.4469403,.0762938280499519692603266090297790585975,5.0154010022218e-09,127,3.0393330073464e-06
WAG003050,Endochondral ossification with skeletal dysplasias,WikiPathway_2021,64,Homo sapiens,Endochondral ossification with skeletal dysplasias,https://www.wikipathways.org/index.php/Pathway:WP4808,P,1333,23,749.4469403,.0762938280499519692603266090297790585975,5.0154010022218e-09,127,3.0343176063442e-06
WAG002968,Synaptic signaling pathways associated with autism spectrum disorder,WikiPathway_2021,50,Homo sapiens,Synaptic signaling pathways associated with autism spectrum disorder,https://www.wikipathways.org/index.php/Pathway:WP4539,P,1333,20,2132.254084,.0838526366482061160606790272092463279557,5.8853771815725e-09,129,3.5547678176698e-06
WAG002700,DNA IR-damage and cellular response via ATR,WikiPathway_2021,80,Homo sapiens,DNA IR-damage and cellular response via ATR,https://www.wikipathways.org/index.php/Pathway:WP4016,P,1333,26,4220.275213,.0699796504668422312664591812305482403639,5.9166380379164e-09,130,3.5677327368636e-06
WAG002535,Photodynamic therapy-induced HIF-1 survival signaling,WikiPathway_2021,37,Homo sapiens,Photodynamic therapy-induced HIF-1 survival signaling,https://www.wikipathways.org/index.php/Pathway:WP3614,P,1333,17,786.7041702,.0951745373179116843128428935814888023433,6.5773162522307e-09,131,3.9595443838429e-06
WAG002032,Cell surface interactions at the vascular wall,WikiPathway_2021,126,Homo sapiens,Cell surface interactions at the vascular wall,https://www.wikipathways.org/index.php/Pathway:WP1794,P,1333,34,725.2023918,.0604213975032480370558662373608992826075,6.7254349422169e-09,132,4.0419864002723e-06
WAG002267,Extracellular matrix organization,WikiPathway_2021,81,Homo sapiens,Extracellular matrix organization,https://www.wikipathways.org/index.php/Pathway:WP2703,P,1333,26,2506.745129,.0691759894568255825635752235401190244018,7.9056368528123e-09,133,4.7433821116874e-06
WAG002466,Cellular response to heat stress,WikiPathway_2021,92,Homo sapiens,Cellular response to heat stress,https://www.wikipathways.org/index.php/Pathway:WP3395,P,1333,28,1265.635843,.0662194577418718393370785350100206643752,8.0412643183278e-09,134,4.8167173266784e-06
WAG002325,Translocation of SLC2A4 (GLUT4) to the plasma membrane,WikiPathway_2021,51,Homo sapiens,Translocation of SLC2A4 (GLUT4) to the plasma membrane,https://www.wikipathways.org/index.php/Pathway:WP2777,P,1333,20,2768.896162,.0822830817449753131873837642905019494557,8.783901773862e-09,135,5.2527732607695e-06
WAG002145,TNF-related weak inducer of apoptosis (TWEAK) signaling pathway,WikiPathway_2021,42,Homo sapiens,TNF-related weak inducer of apoptosis (TWEAK) signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP2036,P,1333,18,4950.129475,.0891866753935719452960832271177098763306,9.1967100089455e-09,136,5.4904358753405e-06
WAG002309,Mitotic Metaphase and Anaphase,WikiPathway_2021,225,Homo sapiens,Mitotic Metaphase and Anaphase,https://www.wikipathways.org/index.php/Pathway:WP2757,P,1333,49,9474.017878,.0526739551833759789098239900752112894472,9.8019119639394e-09,137,5.8419395305079e-06
WAG002481,XBP1(S) activates chaperone genes,WikiPathway_2021,47,Homo sapiens,XBP1(S) activates chaperone genes,https://www.wikipathways.org/index.php/Pathway:WP3472,P,1333,19,31.05761778,.0845128320784020256590311486081282644019,1.1399756696542e-08,138,6.7828552344428e-06
WAG002696,NO/cGMP/PKG mediated neuroprotection,WikiPathway_2021,47,Homo sapiens,NO/cGMP/PKG mediated neuroprotection,https://www.wikipathways.org/index.php/Pathway:WP4008,P,1333,19,768.148723,.0845128320784020256590311486081282644019,1.1399756696542e-08,138,6.7714554777462e-06
WAG003015,Cholesterol metabolism with Bloch and Kandutsch-Russell pathways,WikiPathway_2021,47,Homo sapiens,Cholesterol metabolism with Bloch and Kandutsch-Russell pathways,https://www.wikipathways.org/index.php/Pathway:WP4718,P,1333,19,1968.562365,.0845128320784020256590311486081282644019,1.1399756696542e-08,138,6.7600557210497e-06
WAG002694,p38 MAPK signaling pathway,WikiPathway_2021,34,Homo sapiens,p38 MAPK signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP400,P,1333,16,1148.223224,.0972086878702217424037956162904669233064,1.1927171624663e-08,141,7.0608856018007e-06
WAG003295,DNA damage response,WikiPathway_2021,68,Homo sapiens,DNA damage response,https://www.wikipathways.org/index.php/Pathway:WP707,P,1333,23,3554.048788,.0720616461555831545670091453087953031501,1.8571634907567e-08,142,1.0975836230372e-05
WAG003047,Ciliopathies,WikiPathway_2021,182,Homo sapiens,Ciliopathies,https://www.wikipathways.org/index.php/Pathway:WP4803,P,1333,42,177.1704711,.0540356195528609321712769988632057597575,1.8585816315602e-08,143,1.0965631626205e-05
WAG002366,Apoptosis-related network due to altered Notch3 in ovarian cancer,WikiPathway_2021,53,Homo sapiens,Apoptosis-related network due to altered Notch3 in ovarian cancer,https://www.wikipathways.org/index.php/Pathway:WP2864,P,1333,20,570.799701,.0793215537436214066500808106488459512957,1.8867272670532e-08,144,1.1112823602943e-05
WAG002053,Integration of energy metabolism,WikiPathway_2021,107,Homo sapiens,Integration of energy metabolism,https://www.wikipathways.org/index.php/Pathway:WP1831,P,1333,30,2775.569601,.0617890520694259012016021361815754339119,1.9329900104194e-08,145,1.1365981261266e-05
WAG002534,Photodynamic therapy-induced unfolded protein response,WikiPathway_2021,27,Homo sapiens,Photodynamic therapy-induced unfolded protein response,https://www.wikipathways.org/index.php/Pathway:WP3613,P,1333,14,899.3675143,.1064116340712085392936456766244000286553,2.0485180011764e-08,146,1.2024800666905e-05
WAG002360,Endoderm differentiation,WikiPathway_2021,144,Homo sapiens,Endoderm differentiation,https://www.wikipathways.org/index.php/Pathway:WP2853,P,1333,36,151.1984329,.0568069014417395414795556606003308910423,2.1249740943694e-08,147,1.2452348193005e-05
WAG002381,NRF2 pathway,WikiPathway_2021,144,Homo sapiens,NRF2 pathway,https://www.wikipathways.org/index.php/Pathway:WP2884,P,1333,36,365.8216453,.0568069014417395414795556606003308910423,2.1249740943694e-08,147,1.2431098452061e-05
WAG002868,Thermogenesis,WikiPathway_2021,108,Homo sapiens,Thermogenesis,https://www.wikipathways.org/index.php/Pathway:WP4321,P,1333,30,776.9018968,.0612684810494855722182549128514374884287,2.428368073063e-08,149,1.4181669546688e-05
WAG002902,COPII-mediated vesicle transport,WikiPathway_2021,69,Homo sapiens,COPII-mediated vesicle transport,https://www.wikipathways.org/index.php/Pathway:WP4430,P,1333,23,892.4668931,.0710801950907491804589429919245222675302,2.527321463749e-08,150,1.4734284133656e-05
WAG002128,Angiogenesis overview,WikiPathway_2021,64,Homo sapiens,Angiogenesis overview,https://www.wikipathways.org/index.php/Pathway:WP1993,P,1333,22,2657.908311,.0729756902761104441776710684273709483794,2.685651408235e-08,151,1.5630491195928e-05
WAG002337,Cardiac hypertrophic response,WikiPathway_2021,54,Homo sapiens,Cardiac hypertrophic response,https://www.wikipathways.org/index.php/Pathway:WP2795,P,1333,20,2321.263919,.0779230035905523035664964940885075597609,2.7184768664942e-08,152,1.5794350594331e-05
WAG002666,Oxidative damage response,WikiPathway_2021,40,Homo sapiens,Oxidative damage response,https://www.wikipathways.org/index.php/Pathway:WP3941,P,1333,17,791.6649142,.0882802701398938736131210805595754944525,2.7393019760342e-08,153,1.5887951460999e-05
WAG002345,Complement system,WikiPathway_2021,97,Homo sapiens,Complement system,https://www.wikipathways.org/index.php/Pathway:WP2806,P,1333,28,948.6903875,.0630754702132682773274573069961438577162,2.8349623535931e-08,154,1.6414432027304e-05
WAG002162,Androgen receptor network in prostate cancer,WikiPathway_2021,110,Homo sapiens,Androgen receptor network in prostate cancer,https://www.wikipathways.org/index.php/Pathway:WP2263,P,1333,30,2598.014767,.0602556615404581143339173317760041528778,3.7924958019296e-08,155,2.1920625735153e-05
WAG002418,O-linked glycosylation,WikiPathway_2021,110,Homo sapiens,O-linked glycosylation,https://www.wikipathways.org/index.php/Pathway:WP3315,P,1333,30,1583.254351,.0602556615404581143339173317760041528778,3.7924958019296e-08,155,2.1882700777134e-05
WAG002095,RNA Polymerase II Transcription,WikiPathway_2021,148,Homo sapiens,RNA Polymerase II Transcription,https://www.wikipathways.org/index.php/Pathway:WP1906,P,1333,36,6338.936459,.0554491209036663582118127572673027218481,4.4506340344188e-08,157,2.5635652038252e-05
WAG002338,Regulation of lipid metabolism by PPARalpha,WikiPathway_2021,117,Homo sapiens,Regulation of lipid metabolism by PPARalpha,https://www.wikipathways.org/index.php/Pathway:WP2797,P,1333,31,6301.569976,.0588835888907164744655835176148789833751,4.6717328510885e-08,158,2.6862463893759e-05
WAG002565,Physico-chemical features and toxicity-associated pathways,WikiPathway_2021,66,Homo sapiens,Physico-chemical features and toxicity-associated pathways,https://www.wikipathways.org/index.php/Pathway:WP3680,P,1333,22,1814.492891,.0708903287736981041516678665706743460523,5.0119802641268e-08,159,2.8768766716088e-05
WAG002440,RHO GTPases activate PAKs,WikiPathway_2021,21,Homo sapiens,RHO GTPases activate PAKs,https://www.wikipathways.org/index.php/Pathway:WP3351,P,1333,12,1040.975313,.1166090443922002489282256949246300649979,5.1361507877646e-08,160,2.9430144013891e-05
WAG002163,Synaptic vesicle pathway,WikiPathway_2021,51,Homo sapiens,Synaptic vesicle pathway,https://www.wikipathways.org/index.php/Pathway:WP2267,P,1333,19,973.0263343,.0781680470021943795568769023855029376371,5.3656658755389e-08,161,3.0691608808082e-05
WAG002314,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",WikiPathway_2021,51,Homo sapiens,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",https://www.wikipathways.org/index.php/Pathway:WP2763,P,1333,19,2106.232993,.0781680470021943795568769023855029376371,5.3656658755389e-08,161,3.0637952149327e-05
WAG002101,Signaling by PDGF,WikiPathway_2021,33,Homo sapiens,Signaling by PDGF,https://www.wikipathways.org/index.php/Pathway:WP1916,P,1333,15,3791.253922,.0938069416697767337709380694166977673377,6.043446420781e-08,163,3.4447644598452e-05
WAG003080,Host-pathogen interaction of human coronaviruses - interferon induction,WikiPathway_2021,33,Homo sapiens,Host-pathogen interaction of human coronaviruses - interferon induction,https://www.wikipathways.org/index.php/Pathway:WP4880,P,1333,15,3415.803765,.0938069416697767337709380694166977673377,6.043446420781e-08,163,3.4387210134244e-05
WAG003160,Assembly and cell surface presentation of NMDA receptors,WikiPathway_2021,25,Homo sapiens,Assembly and cell surface presentation of NMDA receptors,https://www.wikipathways.org/index.php/Pathway:WP5007,P,1333,13,2091.235419,.1065151148730350665054413542926239419589,6.3020740021799e-08,165,3.5795780332382e-05
WAG002832,Epithelial to mesenchymal transition in colorectal cancer,WikiPathway_2021,163,Homo sapiens,Epithelial to mesenchymal transition in colorectal cancer,https://www.wikipathways.org/index.php/Pathway:WP4239,P,1333,38,1597.703856,.053782075722389749633172738091111804328,6.3139583538945e-08,166,3.5800143866582e-05
WAG002683,PDGFR-beta pathway,WikiPathway_2021,29,Homo sapiens,PDGFR-beta pathway,https://www.wikipathways.org/index.php/Pathway:WP3972,P,1333,14,4729.815529,.0992583456942384293595106748220862985617,6.5178028545784e-08,167,3.6890764156913e-05
WAG002841,Pancreatic adenocarcinoma pathway,WikiPathway_2021,89,Homo sapiens,Pancreatic adenocarcinoma pathway,https://www.wikipathways.org/index.php/Pathway:WP4263,P,1333,26,3622.844273,.063395910391513713448251797054923581548,6.6182209716817e-08,168,3.7392948490002e-05
WAG002006,Energy metabolism,WikiPathway_2021,47,Homo sapiens,Energy metabolism,https://www.wikipathways.org/index.php/Pathway:WP1541,P,1333,18,798.6237666,.0800639527733366129627352109211659082524,7.2985064155385e-08,169,4.1163576183637e-05
WAG002656,Chemokine signaling pathway,WikiPathway_2021,164,Homo sapiens,Chemokine signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP3929,P,1333,38,5744.421873,.053496088032191218593758072200632573518,7.4569504671781e-08,170,4.1982631130213e-05
WAG002752,Glucose metabolism,WikiPathway_2021,84,Homo sapiens,Glucose metabolism,https://www.wikipathways.org/index.php/Pathway:WP4093,P,1333,25,1906.220558,.064306210288993646238983398237343717975,7.8586910402508e-08,171,4.4165843646209e-05
WAG003049,EGFR tyrosine kinase inhibitor resistance,WikiPathway_2021,84,Homo sapiens,EGFR tyrosine kinase inhibitor resistance,https://www.wikipathways.org/index.php/Pathway:WP4806,P,1333,25,7784.38757,.064306210288993646238983398237343717975,7.8586910402508e-08,171,4.4087256735807e-05
WAG002517,MECP2 and associated Rett syndrome,WikiPathway_2021,73,Homo sapiens,MECP2 and associated Rett syndrome,https://www.wikipathways.org/index.php/Pathway:WP3584,P,1333,23,223.8509879,.0674229964973787787768071982641179927059,8.091580512151e-08,173,4.5312850868046e-05
WAG002819,Chromosomal and microsatellite instability in colorectal cancer,WikiPathway_2021,73,Homo sapiens,Chromosomal and microsatellite instability in colorectal cancer,https://www.wikipathways.org/index.php/Pathway:WP4216,P,1333,23,2757.860518,.0674229964973787787768071982641179927059,8.091580512151e-08,173,4.5231935062924e-05
WAG002522,Circadian rhythm genes,WikiPathway_2021,199,Homo sapiens,Circadian rhythm genes,https://www.wikipathways.org/index.php/Pathway:WP3594,P,1333,43,603.7296571,.051255341911708577944642586618533189434,9.0798677208697e-08,175,5.0665661882453e-05
WAG002396,Fas ligand pathway and stress induction of heat shock proteins,WikiPathway_2021,43,Homo sapiens,Fas ligand pathway and stress induction of heat shock proteins,https://www.wikipathways.org/index.php/Pathway:WP314,P,1333,17,2359.921933,.0823476657306047408453704170800473075608,9.7064556180512e-08,176,5.4064957792545e-05
WAG002544,IL-6 signaling pathway,WikiPathway_2021,43,Homo sapiens,IL-6 signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP364,P,1333,17,3450.918585,.0823476657306047408453704170800473075608,9.7064556180512e-08,176,5.3967893236365e-05
WAG002792,Fibrin complement receptor 3 signaling pathway,WikiPathway_2021,43,Homo sapiens,Fibrin complement receptor 3 signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP4136,P,1333,17,3164.525397,.0823476657306047408453704170800473075608,9.7064556180512e-08,176,5.3870828680184e-05
WAG002057,Interleukin-1 family signaling,WikiPathway_2021,127,Homo sapiens,Interleukin-1 family signaling,https://www.wikipathways.org/index.php/Pathway:WP1839,P,1333,32,6454.849314,.0564629279092602756092188334210712992313,1.0036500217442e-07,179,5.5602211204628e-05
WAG002930,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",WikiPathway_2021,26,Homo sapiens,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",https://www.wikipathways.org/index.php/Pathway:WP4459,P,1333,13,2017.754816,.1025145067698259187620889748549323017408,1.1433193024751e-07,180,6.3225557426872e-05
WAG002273,Signaling by SCF-KIT,WikiPathway_2021,39,Homo sapiens,Signaling by SCF-KIT,https://www.wikipathways.org/index.php/Pathway:WP2713,P,1333,16,5720.970864,.0851385951241233440944005343426472225315,1.2536658608872e-07,181,6.9202355520975e-05
WAG003011,Vitamin D-sensitive calcium signaling in depression,WikiPathway_2021,39,Homo sapiens,Vitamin D-sensitive calcium signaling in depression,https://www.wikipathways.org/index.php/Pathway:WP4698,P,1333,16,120.6350921,.0851385951241233440944005343426472225315,1.2536658608872e-07,181,6.9076988934886e-05
WAG002363,Mesodermal commitment pathway,WikiPathway_2021,154,Homo sapiens,Mesodermal commitment pathway,https://www.wikipathways.org/index.php/Pathway:WP2857,P,1333,36,203.7860375,.05354409796758299469924086759738728614,1.2652831804227e-07,183,6.9590574923251e-05
WAG003280,ErbB signaling pathway,WikiPathway_2021,92,Homo sapiens,ErbB signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP673,P,1333,26,5143.506904,.0614871246639750070059264948571309952568,1.3563262736027e-07,184,7.446231242079e-05
WAG002067,Mitotic G1 phase and G1/S transition,WikiPathway_2021,148,Homo sapiens,Mitotic G1 phase and G1/S transition,https://www.wikipathways.org/index.php/Pathway:WP1858,P,1333,35,12023.52016,.0539073067401679299696296863435673633974,1.3884193093361e-07,185,7.6085378151617e-05
WAG003269,Complement and coagulation cascades,WikiPathway_2021,59,Homo sapiens,Complement and coagulation cascades,https://www.wikipathways.org/index.php/Pathway:WP558,P,1333,20,3112.364527,.0716409157917884980330512546933921924759,1.4524595170315e-07,186,7.9449535581622e-05
WAG002840,Breast cancer pathway,WikiPathway_2021,155,Homo sapiens,Breast cancer pathway,https://www.wikipathways.org/index.php/Pathway:WP4262,P,1333,36,3126.072387,.0532408632568325957019665100150568052197,1.4953610290716e-07,187,8.1646712187308e-05
WAG003123,Phosphoinositides metabolism,WikiPathway_2021,49,Homo sapiens,Phosphoinositides metabolism,https://www.wikipathways.org/index.php/Pathway:WP4971,P,1333,18,4112.008707,.076935926031462175626148389061931946587,1.5190058771194e-07,188,8.2785820303005e-05
WAG002274,Signaling by Hippo,WikiPathway_2021,19,Homo sapiens,Signaling by Hippo,https://www.wikipathways.org/index.php/Pathway:WP2714,P,1333,11,1777.392146,.1179197084941838983806648065333995846552,1.5666965696679e-07,189,8.5228293389932e-05
WAG002022,Apoptosis modulation and signaling,WikiPathway_2021,93,Homo sapiens,Apoptosis modulation and signaling,https://www.wikipathways.org/index.php/Pathway:WP1772,P,1333,26,3527.293631,.0608781789719506248877255113300998280596,1.7080469064487e-07,190,9.2746947020164e-05
WAG002177,Corticotropin-releasing hormone signaling pathway,WikiPathway_2021,93,Homo sapiens,Corticotropin-releasing hormone signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP2355,P,1333,26,1617.211435,.0608781789719506248877255113300998280596,1.7080469064487e-07,190,9.2576142329519e-05
WAG002736,RAB geranylgeranylation,WikiPathway_2021,65,Homo sapiens,RAB geranylgeranylation,https://www.wikipathways.org/index.php/Pathway:WP4071,P,1333,21,485.896826,.06864706208118735116575289361466467298,1.8001749364084e-07,192,9.7389464059695e-05
WAG002860,"Oligodendrocyte specification and differentiation, leading to myelin components for CNS",WikiPathway_2021,31,Homo sapiens,"Oligodendrocyte specification and differentiation, leading to myelin components for CNS",https://www.wikipathways.org/index.php/Pathway:WP4304,P,1333,14,536.019499,.0930278946548231260713729156926912887642,1.8337323403181e-07,193,9.9021546377179e-05
WAG002208,PDGF pathway,WikiPathway_2021,40,Homo sapiens,PDGF pathway,https://www.wikipathways.org/index.php/Pathway:WP2526,P,1333,16,5327.899772,.0830865686038099831203279479141548107065,1.8954092115096e-07,194,0.00010216255650037
WAG003297,Estrogen signaling pathway,WikiPathway_2021,23,Homo sapiens,Estrogen signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP712,P,1333,12,2374.986371,.106670032182747523190509244651984602764,1.9439678331035e-07,195,0.00010458546942097
WAG002618,Novel intracellular components of RIG-I-like receptor (RLR) pathway,WikiPathway_2021,60,Homo sapiens,Novel intracellular components of RIG-I-like receptor (RLR) pathway,https://www.wikipathways.org/index.php/Pathway:WP3865,P,1333,20,2026.034976,.0705100488429818240051245095684202097846,1.9764732393174e-07,196,0.00010613661295135
WAG002633,Dengue-2 interactions with complement and coagulation cascades,WikiPathway_2021,60,Homo sapiens,Dengue-2 interactions with complement and coagulation cascades,https://www.wikipathways.org/index.php/Pathway:WP3896,P,1333,20,3077.501414,.0705100488429818240051245095684202097846,1.9764732393174e-07,196,0.00010593896562741
WAG002212,Apoptosis,WikiPathway_2021,88,Homo sapiens,Apoptosis,https://www.wikipathways.org/index.php/Pathway:WP254,P,1333,25,4540.55205,.061596012682969204708335143117751813404,2.084245492324e-07,198,0.00011150713383933
WAG003103,RNA pol II transcription - Initiation and elongation,WikiPathway_2021,88,Homo sapiens,RNA pol II transcription - Initiation and elongation,https://www.wikipathways.org/index.php/Pathway:WP4933,P,1333,25,4812.910999,.061596012682969204708335143117751813404,2.084245492324e-07,198,0.0001112987092901
WAG002124,Sterol regulatory element-binding proteins (SREBP) signaling,WikiPathway_2021,71,Homo sapiens,Sterol regulatory element-binding proteins (SREBP) signaling,https://www.wikipathways.org/index.php/Pathway:WP1982,P,1333,22,899.0435602,.0661904311776700471284080320851282189783,2.10297599752e-07,200,0.00011208862066781
WAG002532,Photodynamic therapy-induced AP-1 survival signaling.,WikiPathway_2021,50,Homo sapiens,Photodynamic therapy-induced AP-1 survival signaling.,https://www.wikipathways.org/index.php/Pathway:WP3611,P,1333,18,3337.111242,.0754657039711191335740072202166064981949,2.1530966143878e-07,201,0.00011454473988543
WAG002305,MyD88-independent TLR4 cascade,WikiPathway_2021,36,Homo sapiens,MyD88-independent TLR4 cascade,https://www.wikipathways.org/index.php/Pathway:WP2752,P,1333,15,4650.935118,.0862290862290862290862290862290862290862,2.4217603557792e-07,202,0.00012859547489187
WAG003078,Host-pathogen interaction of human coronaviruses - MAPK signaling,WikiPathway_2021,36,Homo sapiens,Host-pathogen interaction of human coronaviruses - MAPK signaling,https://www.wikipathways.org/index.php/Pathway:WP4877,P,1333,15,3779.38246,.0862290862290862290862290862290862290862,2.4217603557792e-07,202,0.0001283532988563
WAG002260,DAG and IP3 signaling,WikiPathway_2021,41,Homo sapiens,DAG and IP3 signaling,https://www.wikipathways.org/index.php/Pathway:WP2688,P,1333,16,2545.685452,.0811346049815367970458875273420043747207,2.8197997482339e-07,204,0.00014916740668157
