GS_ID,NAME,SOURCE,GS_SIZE,ORGANISM,DESCRIPTION,LINK,TYPE,MULTI_N,OLAP,COCO_V2,SIMILARITY_SCORE,pvalue,Rank,pFDR
WAG002795,Macrophage markers,WikiPathway_2021,9,Homo sapiens,Macrophage markers,https://www.wikipathways.org/index.php/Pathway:WP4146,P,1333,7,374.3406156,.1575750290499659414192410946828545097568,1.1836776749087e-07,103,3.4445020339844e-05
WAG003248,Th17 cell differentiation pathway,WikiPathway_2021,69,Homo sapiens,Th17 cell differentiation pathway,https://www.wikipathways.org/index.php/Pathway:WP5130,P,1333,18,3009.808139,.0572766770406433919822512556620343265646,1.3443282448828e-07,104,3.8985519101601e-05
WAG002440,RHO GTPases activate PAKs,WikiPathway_2021,21,Homo sapiens,RHO GTPases activate PAKs,https://www.wikipathways.org/index.php/Pathway:WP3351,P,1333,10,1040.975313,.0981137242819485810140015747492383006401,1.5804582578902e-07,105,4.5675243653025e-05
WAG002535,Photodynamic therapy-induced HIF-1 survival signaling,WikiPathway_2021,37,Homo sapiens,Photodynamic therapy-induced HIF-1 survival signaling,https://www.wikipathways.org/index.php/Pathway:WP3614,P,1333,13,786.7041702,.0739912005028284098051539912005028284098,1.6781825670577e-07,106,4.8331657931263e-05
WAG002548,Hepatitis C and hepatocellular carcinoma,WikiPathway_2021,56,Homo sapiens,Hepatitis C and hepatocellular carcinoma,https://www.wikipathways.org/index.php/Pathway:WP3646,P,1333,16,2478.594488,.0616963968084565736646846572140062001321,1.6979347144138e-07,107,4.8730726303677e-05
WAG003270,TGF-beta receptor signaling,WikiPathway_2021,56,Homo sapiens,TGF-beta receptor signaling,https://www.wikipathways.org/index.php/Pathway:WP560,P,1333,16,2203.784615,.0616963968084565736646846572140062001321,1.6979347144138e-07,107,4.8560932832235e-05
WAG002477,NOTCH1 regulation of endothelial cell calcification,WikiPathway_2021,17,Homo sapiens,NOTCH1 regulation of endothelial cell calcification,https://www.wikipathways.org/index.php/Pathway:WP3413,P,1333,9,340.4420222,.1084732129627669707681561289503206824291,2.1171984195042e-07,109,6.034015495587e-05
WAG002933,Platelet-mediated interactions with vascular and circulating cells,WikiPathway_2021,17,Homo sapiens,Platelet-mediated interactions with vascular and circulating cells,https://www.wikipathways.org/index.php/Pathway:WP4462,P,1333,9,2007.802305,.1084732129627669707681561289503206824291,2.1171984195042e-07,109,6.0128435113919e-05
WAG002950,G1 to S cell cycle control,WikiPathway_2021,64,Homo sapiens,G1 to S cell cycle control,https://www.wikipathways.org/index.php/Pathway:WP45,P,1333,17,8817.690225,.0579511178140525195173882185947480482612,2.2338498386641e-07,111,6.3217950434195e-05
WAG002534,Photodynamic therapy-induced unfolded protein response,WikiPathway_2021,27,Homo sapiens,Photodynamic therapy-induced unfolded protein response,https://www.wikipathways.org/index.php/Pathway:WP3613,P,1333,11,899.3675143,.0846389985248973408284495475022923892677,2.6417929949794e-07,112,7.4498562458419e-05
WAG002359,Hematopoietic stem cell differentiation,WikiPathway_2021,65,Homo sapiens,Hematopoietic stem cell differentiation,https://www.wikipathways.org/index.php/Pathway:WP2849,P,1333,17,406.8458035,.0571320981253581466422899555215979479903,2.836528173902e-07,113,7.9706441686645e-05
WAG002849,Genotoxicity pathway,WikiPathway_2021,65,Homo sapiens,Genotoxicity pathway,https://www.wikipathways.org/index.php/Pathway:WP4286,P,1333,17,6.320657573,.0571320981253581466422899555215979479903,2.836528173902e-07,113,7.9422788869255e-05
WAG002212,Apoptosis,WikiPathway_2021,88,Homo sapiens,Apoptosis,https://www.wikipathways.org/index.php/Pathway:WP254,P,1333,20,4540.55205,.0510903327035768036120272823337282653944,3.1189528869399e-07,115,8.7018785545624e-05
WAG002448,Sialic acid metabolism,WikiPathway_2021,33,Homo sapiens,Sialic acid metabolism,https://www.wikipathways.org/index.php/Pathway:WP3363,P,1333,12,353.0567679,.0761656681427455066423547798905965095077,3.2506026493857e-07,116,9.0366753652922e-05
WAG002194,Retinoblastoma gene in cancer,WikiPathway_2021,90,Homo sapiens,Retinoblastoma gene in cancer,https://www.wikipathways.org/index.php/Pathway:WP2446,P,1333,20,8618.827695,.0500762642262114279009738355039305408893,4.5482791164086e-07,117,0.00012598733152452
WAG002665,One-carbon metabolism and related pathways,WikiPathway_2021,53,Homo sapiens,One-carbon metabolism and related pathways,https://www.wikipathways.org/index.php/Pathway:WP3940,P,1333,15,490.5479014,.0608757564969740121039515841936632253471,4.6490966886773e-07,118,0.00012831506860749
WAG003295,DNA damage response,WikiPathway_2021,68,Homo sapiens,DNA damage response,https://www.wikipathways.org/index.php/Pathway:WP707,P,1333,17,3554.048788,.054819277108433734939759036144578313253,5.62804541433e-07,119,0.00015477124889407
WAG002329,Binding and uptake of ligands by scavenger receptors,WikiPathway_2021,41,Homo sapiens,Binding and uptake of ligands by scavenger receptors,https://www.wikipathways.org/index.php/Pathway:WP2784,P,1333,13,268.0024625,.0671302468651696163263883442692947829799,6.4156272614017e-07,120,0.00017578818696241
WAG003218,Opioid receptor pathway annotation,WikiPathway_2021,41,Homo sapiens,Opioid receptor pathway annotation,https://www.wikipathways.org/index.php/Pathway:WP5093,P,1333,13,182.6834869,.0671302468651696163263883442692947829799,6.4156272614017e-07,120,0.00017514662423627
WAG003049,EGFR tyrosine kinase inhibitor resistance,WikiPathway_2021,84,Homo sapiens,EGFR tyrosine kinase inhibitor resistance,https://www.wikipathways.org/index.php/Pathway:WP4806,P,1333,19,7784.38757,.0505977567331587077708375310632010208879,6.5252929321121e-07,122,0.00017748796775345
WAG002536,Photodynamic therapy-induced NF-kB survival signaling,WikiPathway_2021,35,Homo sapiens,Photodynamic therapy-induced NF-kB survival signaling,https://www.wikipathways.org/index.php/Pathway:WP3617,P,1333,12,4050.816759,.0720073627160241333469679926372839758667,6.7207451286251e-07,123,0.00018213219298574
WAG002036,Costimulation by the CD28 family,WikiPathway_2021,62,Homo sapiens,Costimulation by the CD28 family,https://www.wikipathways.org/index.php/Pathway:WP1799,P,1333,16,2037.44467,.0561567441913726567957218271554043995557,7.5744083515836e-07,124,0.00020450902549276
WAG002035,Complement cascade,WikiPathway_2021,55,Homo sapiens,Complement cascade,https://www.wikipathways.org/index.php/Pathway:WP1798,P,1333,15,1392.887932,.0588143979819540118366158921121567866498,7.7820540871074e-07,125,0.00020933725494319
WAG002244,Elastic fibre formation,WikiPathway_2021,42,Homo sapiens,Elastic fibre formation,https://www.wikipathways.org/index.php/Pathway:WP2666,P,1333,13,632.2237496,.0656190476190476190476190476190476190476,8.7121338397115e-07,126,0.00023348518690427
WAG002352,Detoxification of reactive oxygen species,WikiPathway_2021,36,Homo sapiens,Detoxification of reactive oxygen species,https://www.wikipathways.org/index.php/Pathway:WP2824,P,1333,12,564.4937422,.0701013714967203339296362552176505664878,9.4522729333894e-07,127,0.0002523756873215
WAG002164,Pathogenic Escherichia coli infection,WikiPathway_2021,56,Homo sapiens,Pathogenic Escherichia coli infection,https://www.wikipathways.org/index.php/Pathway:WP2272,P,1333,15,1044.371955,.0578388538914854704328388538914854704329,9.9665383767653e-07,128,0.00026510992082196
WAG003153,FCGR3A-mediated phagocytosis,WikiPathway_2021,56,Homo sapiens,FCGR3A-mediated phagocytosis,https://www.wikipathways.org/index.php/Pathway:WP5000,P,1333,15,2774.044898,.0578388538914854704328388538914854704329,9.9665383767653e-07,128,0.00026411326698428
WAG002557,Hypothesized pathways in pathogenesis of cardiovascular disease,WikiPathway_2021,25,Homo sapiens,Hypothesized pathways in pathogenesis of cardiovascular disease,https://www.wikipathways.org/index.php/Pathway:WP3668,P,1333,10,662.4203271,.0828715003589375448671931083991385498923,1.1318791901382e-06,130,0.00029881610619647
WAG002128,Angiogenesis overview,WikiPathway_2021,64,Homo sapiens,Angiogenesis overview,https://www.wikipathways.org/index.php/Pathway:WP1993,P,1333,16,2657.908311,.0545406172401560837176303653777935438099,1.1902362087666e-06,131,0.00031303212290561
WAG002331,Syndecan interactions,WikiPathway_2021,20,Homo sapiens,Syndecan interactions,https://www.wikipathways.org/index.php/Pathway:WP2787,P,1333,9,2096.609376,.0925880661394680086268871315600287562904,1.2056028347359e-06,132,0.00031586794270081
WAG003079,Overlap between signal transduction pathways contributing to LMNA laminopathies,WikiPathway_2021,57,Homo sapiens,Overlap between signal transduction pathways contributing to LMNA laminopathies,https://www.wikipathways.org/index.php/Pathway:WP4879,P,1333,15,1004.471496,.0568974872303403371564353471663517129118,1.2682801160896e-06,133,0.00033102111029939
WAG003277,Type II interferon signaling (IFNG),WikiPathway_2021,37,Homo sapiens,Type II interferon signaling (IFNG),https://www.wikipathways.org/index.php/Pathway:WP619,P,1333,12,3084.210224,.0682983412597146502725901867532768820323,1.3116709006546e-06,134,0.0003410344341702
WAG002960,Inflammatory response pathway,WikiPathway_2021,31,Homo sapiens,Inflammatory response pathway,https://www.wikipathways.org/index.php/Pathway:WP453,P,1333,11,1121.798483,.0741207336947099548086591694501912830411,1.3259224108599e-06,135,0.00034341390441271
WAG003245,Prostaglandin and leukotriene metabolism in senescence,WikiPathway_2021,31,Homo sapiens,Prostaglandin and leukotriene metabolism in senescence,https://www.wikipathways.org/index.php/Pathway:WP5122,P,1333,11,696.4683019,.0741207336947099548086591694501912830411,1.3259224108599e-06,135,0.00034208798200185
WAG002099,Signaling by EGFR,WikiPathway_2021,44,Homo sapiens,Signaling by EGFR,https://www.wikipathways.org/index.php/Pathway:WP1910,P,1333,13,3545.383051,.0628025436376614106806826292907663357342,1.5582208332744e-06,137,0.00040046275415153
WAG003057,mBDNF and proBDNF regulation of GABA neurotransmission,WikiPathway_2021,38,Homo sapiens,mBDNF and proBDNF regulation of GABA neurotransmission,https://www.wikipathways.org/index.php/Pathway:WP4829,P,1333,12,1271.723389,.0665901435748828632181096287375571571045,1.7974689389348e-06,138,0.0004601520483673
WAG002350,Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4),WikiPathway_2021,32,Homo sapiens,Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4),https://www.wikipathways.org/index.php/Pathway:WP2817,P,1333,11,716.8577572,.0719018624641833810888252148997134670487,1.8943861263541e-06,139,0.00048306846222029
WAG003308,Prostaglandin synthesis and regulation,WikiPathway_2021,45,Homo sapiens,Prostaglandin synthesis and regulation,https://www.wikipathways.org/index.php/Pathway:WP98,P,1333,13,599.7199962,.061488088159511634360011099219090656836,2.0545830660579e-06,140,0.0005218640987787
WAG003186,SARS-CoV-2 innate immunity evasion and cell-specific immune response,WikiPathway_2021,67,Homo sapiens,SARS-CoV-2 innate immunity evasion and cell-specific immune response,https://www.wikipathways.org/index.php/Pathway:WP5039,P,1333,16,1710.670831,.0522969842495530850354887504363370955287,2.2572445664479e-06,141,0.00057108287531131
WAG003259,G13 signaling pathway,WikiPathway_2021,39,Homo sapiens,G13 signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP524,P,1333,12,689.3043303,.0649694836971463133007092978501127178754,2.4343770534256e-06,142,0.00061346301746326
WAG002928,GABA receptor activation,WikiPathway_2021,60,Homo sapiens,GABA receptor activation,https://www.wikipathways.org/index.php/Pathway:WP4457,P,1333,15,4857.735422,.0542613636363636363636363636363636363636,2.521417133576e-06,143,0.00063287570052759
WAG002949,Signal transduction through IL1R,WikiPathway_2021,33,Homo sapiens,Signal transduction through IL1R,https://www.wikipathways.org/index.php/Pathway:WP4496,P,1333,11,5011.865314,.0698174006444683136412459720730397422127,2.6642735904737e-06,144,0.00066606839761843
WAG003040,Type I collagen synthesis in the context of osteogenesis imperfecta,WikiPathway_2021,33,Homo sapiens,Type I collagen synthesis in the context of osteogenesis imperfecta,https://www.wikipathways.org/index.php/Pathway:WP4786,P,1333,11,285.2801696,.0698174006444683136412459720730397422127,2.6642735904737e-06,144,0.00066340412402796
WAG003080,Host-pathogen interaction of human coronaviruses - interferon induction,WikiPathway_2021,33,Homo sapiens,Host-pathogen interaction of human coronaviruses - interferon induction,https://www.wikipathways.org/index.php/Pathway:WP4880,P,1333,11,3415.803765,.0698174006444683136412459720730397422127,2.6642735904737e-06,144,0.00066073985043749
WAG002219,Aryl hydrocarbon receptor Netpath,WikiPathway_2021,46,Homo sapiens,Aryl hydrocarbon receptor Netpath,https://www.wikipathways.org/index.php/Pathway:WP2586,P,1333,13,1772.719496,.0602307262916330707684674068101469949762,2.6853389128087e-06,147,0.00066327871146374
WAG002957,"Metabolic pathway of LDL, HDL and TG, including diseases",WikiPathway_2021,17,Homo sapiens,"Metabolic pathway of LDL, HDL and TG, including diseases",https://www.wikipathways.org/index.php/Pathway:WP4522,P,1333,8,3915.218396,.0964198053322048243757934828607702073636,3.1789393279606e-06,148,0.0007820190746783
WAG002354,Bladder cancer,WikiPathway_2021,40,Homo sapiens,Bladder cancer,https://www.wikipathways.org/index.php/Pathway:WP2828,P,1333,12,3686.883589,.0634297963558413719185423365487674169346,3.2607294117356e-06,149,0.00079887870587523
WAG003015,Cholesterol metabolism with Bloch and Kandutsch-Russell pathways,WikiPathway_2021,47,Homo sapiens,Cholesterol metabolism with Bloch and Kandutsch-Russell pathways,https://www.wikipathways.org/index.php/Pathway:WP4718,P,1333,13,1968.562365,.0590268138203056851367239352220578753745,3.4805582130692e-06,150,0.00084925620398888
WAG003170,FLT3 Signaling,WikiPathway_2021,47,Homo sapiens,FLT3 Signaling,https://www.wikipathways.org/index.php/Pathway:WP5016,P,1333,13,1920.3671,.0590268138203056851367239352220578753745,3.4805582130692e-06,150,0.00084577564577581
WAG002444,RHO GTPases activate PKNs,WikiPathway_2021,28,Homo sapiens,RHO GTPases activate PKNs,https://www.wikipathways.org/index.php/Pathway:WP3357,P,1333,10,963.810778,.074296983045638477692977513701787635097,3.7453406764044e-06,152,0.00090637244368987
WAG002118,IL-1 signaling pathway,WikiPathway_2021,55,Homo sapiens,IL-1 signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP195,P,1333,14,4609.341146,.0548920212078106814948920212078106814949,4.2808629492152e-06,153,0.0010316879707609
WAG002347,Mammary gland development pathway - Puberty (Stage 2 of 4),WikiPathway_2021,13,Homo sapiens,Mammary gland development pathway - Puberty (Stage 2 of 4),https://www.wikipathways.org/index.php/Pathway:WP2814,P,1333,7,1176.588987,.1097088723304063599346278496440541813246,4.3592638897127e-06,154,0.001046223333531
WAG002948,IL-10 anti-inflammatory signaling pathway,WikiPathway_2021,13,Homo sapiens,IL-10 anti-inflammatory signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP4495,P,1333,7,1069.225259,.1097088723304063599346278496440541813246,4.3592638897127e-06,154,0.0010418640696413
WAG002801,Endometrial cancer,WikiPathway_2021,63,Homo sapiens,Endometrial cancer,https://www.wikipathways.org/index.php/Pathway:WP4155,P,1333,15,3920.03021,.0518758762816939475328975151607290663693,4.772389413997e-06,156,0.0011358286805313
WAG002461,RHO GTPases activate WASPs and WAVEs,WikiPathway_2021,35,Homo sapiens,RHO GTPases activate WASPs and WAVEs,https://www.wikipathways.org/index.php/Pathway:WP3388,P,1333,11,4377.847257,.0660056222846920521339125990288780986456,5.0492032831379e-06,157,0.0011966611781037
WAG003165,EGR2 and SOX10-mediated initiation of Schwann cell myelination,WikiPathway_2021,29,Homo sapiens,EGR2 and SOX10-mediated initiation of Schwann cell myelination,https://www.wikipathways.org/index.php/Pathway:WP5011,P,1333,10,214.8752965,.0718329007539241132122110987516994191076,5.3597794974462e-06,158,0.0012649079613973
WAG003262,Cytokines and inflammatory response,WikiPathway_2021,29,Homo sapiens,Cytokines and inflammatory response,https://www.wikipathways.org/index.php/Pathway:WP530,P,1333,10,4679.497357,.0718329007539241132122110987516994191076,5.3597794974462e-06,158,0.0012595481818999
WAG002978,MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement,WikiPathway_2021,18,Homo sapiens,MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement,https://www.wikipathways.org/index.php/Pathway:WP4560,P,1333,8,716.8390591,.0911902193455591513843941028407047824524,5.3647834125113e-06,160,0.0012553593185277
WAG002797,Splicing factor NOVA regulated synaptic proteins,WikiPathway_2021,42,Homo sapiens,Splicing factor NOVA regulated synaptic proteins,https://www.wikipathways.org/index.php/Pathway:WP4148,P,1333,12,106.2478744,.0605702045187943081552506757790584995154,5.6738337388266e-06,161,0.0013220032611466
WAG002296,Inositol phosphate metabolism,WikiPathway_2021,49,Homo sapiens,Inositol phosphate metabolism,https://www.wikipathways.org/index.php/Pathway:WP2741,P,1333,13,3513.044688,.056766247646190645834393607817191714591,5.7118320044282e-06,162,0.0013251450250273
WAG002862,Ferroptosis,WikiPathway_2021,49,Homo sapiens,Ferroptosis,https://www.wikipathways.org/index.php/Pathway:WP4313,P,1333,13,206.1586465,.056766247646190645834393607817191714591,5.7118320044282e-06,162,0.0013194331930229
WAG002369,Extracellular vesicle-mediated signaling in recipient cells,WikiPathway_2021,30,Homo sapiens,Extracellular vesicle-mediated signaling in recipient cells,https://www.wikipathways.org/index.php/Pathway:WP2870,P,1333,10,1675.472395,.0695330228114176519765914248178669533023,7.5378714618158e-06,164,0.0017337104362176
WAG002815,MET in type 1 papillary renal cell carcinoma,WikiPathway_2021,59,Homo sapiens,MET in type 1 papillary renal cell carcinoma,https://www.wikipathways.org/index.php/Pathway:WP4205,P,1333,14,4941.035145,.0514348998459167950693374422187981510015,1.0107160483031e-05,165,0.0023145397506142
WAG002804,GABA receptor signaling,WikiPathway_2021,31,Homo sapiens,GABA receptor signaling,https://www.wikipathways.org/index.php/Pathway:WP4159,P,1333,10,873.9868229,.0673814585451520473241519548941676679915,1.043280327604e-05,166,0.002378679146937
WAG002860,"Oligodendrocyte specification and differentiation, leading to myelin components for CNS",WikiPathway_2021,31,Homo sapiens,"Oligodendrocyte specification and differentiation, leading to myelin components for CNS",https://www.wikipathways.org/index.php/Pathway:WP4304,P,1333,10,536.019499,.0673814585451520473241519548941676679915,1.043280327604e-05,166,0.002368246343661
WAG003071,Type I interferon induction and signaling during SARS-CoV-2 infection,WikiPathway_2021,31,Homo sapiens,Type I interferon induction and signaling during SARS-CoV-2 infection,https://www.wikipathways.org/index.php/Pathway:WP4868,P,1333,10,3061.908308,.0673814585451520473241519548941676679915,1.043280327604e-05,166,0.002357813540385
WAG003098,Unfolded protein response,WikiPathway_2021,25,Homo sapiens,Unfolded protein response,https://www.wikipathways.org/index.php/Pathway:WP4925,P,1333,9,925.2168691,.0745834230355220667384284176533907427341,1.0623917661056e-05,169,0.0023903814737377
WAG003204,PPAR Beta/Delta pathway,WikiPathway_2021,26,Homo sapiens,PPAR Beta/Delta pathway,https://www.wikipathways.org/index.php/Pathway:WP5073,P,1333,9,1741.419898,.0718132656439686568811389471360776956186,1.5233924948646e-05,170,0.0034123991884967
WAG002147,Microtubule cytoskeleton regulation,WikiPathway_2021,46,Homo sapiens,Microtubule cytoskeleton regulation,https://www.wikipathways.org/index.php/Pathway:WP2038,P,1333,12,767.7278025,.0555963729365263892118112066961171820507,1.5429491467832e-05,171,0.0034407765973265
WAG002386,miRNA targets in ECM and membrane receptors,WikiPathway_2021,46,Homo sapiens,miRNA targets in ECM and membrane receptors,https://www.wikipathways.org/index.php/Pathway:WP2911,P,1333,12,1098.26871,.0555963729365263892118112066961171820507,1.5429491467832e-05,171,0.0034253471058587
WAG003076,Disruption of postsynaptic signaling by CNV,WikiPathway_2021,33,Homo sapiens,Disruption of postsynaptic signaling by CNV,https://www.wikipathways.org/index.php/Pathway:WP4875,P,1333,10,1027.960695,.0634693390598902409926031973276067764257,1.9139572898688e-05,173,0.0042298456106101
WAG003213,Prostaglandin signaling,WikiPathway_2021,33,Homo sapiens,Prostaglandin signaling,https://www.wikipathways.org/index.php/Pathway:WP5088,P,1333,10,1716.990063,.0634693390598902409926031973276067764257,1.9139572898688e-05,173,0.0042107060377114
WAG002227,Interleukin-1 (IL-1) structural pathway,WikiPathway_2021,47,Homo sapiens,Interleukin-1 (IL-1) structural pathway,https://www.wikipathways.org/index.php/Pathway:WP2637,P,1333,12,4080.622069,.0544850699868063875282449462398204455498,1.9426824063378e-05,175,0.0042544744698799
WAG002270,Trafficking and processing of endosomal TLR,WikiPathway_2021,11,Homo sapiens,Trafficking and processing of endosomal TLR,https://www.wikipathways.org/index.php/Pathway:WP2709,P,1333,6,826.2250014,.1108200157191511658370447995808226355777,2.0035722058334e-05,176,0.0043677874087169
WAG003192,Glycolysis in senescence,WikiPathway_2021,11,Homo sapiens,Glycolysis in senescence,https://www.wikipathways.org/index.php/Pathway:WP5049,P,1333,6,1166.241589,.1108200157191511658370447995808226355777,2.0035722058334e-05,176,0.0043477516866585
WAG002208,PDGF pathway,WikiPathway_2021,40,Homo sapiens,PDGF pathway,https://www.wikipathways.org/index.php/Pathway:WP2526,P,1333,11,5327.899772,.0581428571428571428571428571428571428571,2.027127523044e-05,178,0.004378595449775
WAG002139,RANKL/RANK signaling pathway,WikiPathway_2021,55,Homo sapiens,RANKL/RANK signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP2018,P,1333,13,3766.892764,.0509698477846362666839026597291794590053,2.1447257896279e-05,179,0.0046111604477
WAG002282,Signaling by NOTCH3,WikiPathway_2021,48,Homo sapiens,Signaling by NOTCH3,https://www.wikipathways.org/index.php/Pathway:WP2722,P,1333,12,1972.016011,.0534200213751335945849661560384752404703,2.4286239354822e-05,180,0.0051972552219319
WAG002742,Oxidative stress response,WikiPathway_2021,34,Homo sapiens,Oxidative stress response,https://www.wikipathways.org/index.php/Pathway:WP408,P,1333,10,608.7127816,.0616857834368094286014942649689571714196,2.5421890770231e-05,181,0.0054148627340593
WAG002226,Common pathways underlying drug addiction,WikiPathway_2021,41,Homo sapiens,Common pathways underlying drug addiction,https://www.wikipathways.org/index.php/Pathway:WP2636,P,1333,11,1363.444246,.0568002716799749218484687524490382354734,2.5975116280111e-05,182,0.0055067246513835
WAG002753,Collagen chain trimerization,WikiPathway_2021,41,Homo sapiens,Collagen chain trimerization,https://www.wikipathways.org/index.php/Pathway:WP4094,P,1333,11,25072.11074,.0568002716799749218484687524490382354734,2.5975116280111e-05,182,0.0054807495351034
WAG002328,Signaling by ERBB4,WikiPathway_2021,49,Homo sapiens,Signaling by ERBB4,https://www.wikipathways.org/index.php/Pathway:WP2781,P,1333,12,1119.521869,.0523983952555381126809698238269666841095,3.0155997630502e-05,184,0.0063327595024054
WAG001976,Glutathione metabolism,WikiPathway_2021,22,Homo sapiens,Glutathione metabolism,https://www.wikipathways.org/index.php/Pathway:WP100,P,1333,8,1932.499362,.0750252978619226375061204504651542353517,3.0291146028287e-05,185,0.006330849519912
WAG002145,TNF-related weak inducer of apoptosis (TWEAK) signaling pathway,WikiPathway_2021,42,Homo sapiens,TNF-related weak inducer of apoptosis (TWEAK) signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP2036,P,1333,11,4950.129475,.0555215662282043438360354848577546650352,3.2995770287056e-05,186,0.0068631202197077
WAG002946,Cells and molecules involved in local acute inflammatory response,WikiPathway_2021,17,Homo sapiens,Cells and molecules involved in local acute inflammatory response,https://www.wikipathways.org/index.php/Pathway:WP4493,P,1333,7,1656.327624,.0843666053260570679188611798548977303974,3.8170274390867e-05,187,0.0079012467989095
WAG002792,Fibrin complement receptor 3 signaling pathway,WikiPathway_2021,43,Homo sapiens,Fibrin complement receptor 3 signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP4136,P,1333,11,3164.525397,.0543022840976030664819255117025778028524,4.1570884923234e-05,188,0.0085636022941863
WAG002813,Immune response to tuberculosis,WikiPathway_2021,23,Homo sapiens,Immune response to tuberculosis,https://www.wikipathways.org/index.php/Pathway:WP4197,P,1333,8,2850.314258,.0718624176784543837198414432410499703487,4.3545818859219e-05,189,0.0089268928661398
WAG003266,Complement activation,WikiPathway_2021,23,Homo sapiens,Complement activation,https://www.wikipathways.org/index.php/Pathway:WP545,P,1333,8,2891.649795,.0718624176784543837198414432410499703487,4.3545818859219e-05,189,0.0088833470472806
WAG002165,Glial cell differentiation,WikiPathway_2021,8,Homo sapiens,Glial cell differentiation,https://www.wikipathways.org/index.php/Pathway:WP2276,P,1333,5,144.8985857,.1264419610670511896178803172314347512617,4.4209745227454e-05,191,0.0089745782811731
WAG003056,Genes controlling nephrogenesis,WikiPathway_2021,44,Homo sapiens,Genes controlling nephrogenesis,https://www.wikipathways.org/index.php/Pathway:WP4823,P,1333,11,404.5612117,.053138373751783166904422253922967189729,5.1968463078323e-05,192,0.010497629541821
WAG002979,Cell migration and invasion through p75NTR,WikiPathway_2021,30,Homo sapiens,Cell migration and invasion through p75NTR,https://www.wikipathways.org/index.php/Pathway:WP4561,P,1333,9,658.6697141,.0625787965616045845272206303724928366762,5.3899120893652e-05,193,0.010833723299624
WAG003106,GPR143 in melanocytes and retinal pigment epithelium cells,WikiPathway_2021,30,Homo sapiens,GPR143 in melanocytes and retinal pigment epithelium cells,https://www.wikipathways.org/index.php/Pathway:WP4941,P,1333,9,939.9495519,.0625787965616045845272206303724928366762,5.3899120893652e-05,193,0.01077982417873
WAG002616,TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition,WikiPathway_2021,18,Homo sapiens,TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition,https://www.wikipathways.org/index.php/Pathway:WP3859,P,1333,7,1897.546702,.0797907181084751178209122134355779215593,5.8558788339592e-05,195,0.011653198879579
WAG002680,miR-509-3p alteration of YAP1/ECM axis,WikiPathway_2021,18,Homo sapiens,miR-509-3p alteration of YAP1/ECM axis,https://www.wikipathways.org/index.php/Pathway:WP3967,P,1333,7,319.4301424,.0797907181084751178209122134355779215593,5.8558788339592e-05,195,0.011594640091239
WAG002367,IL1 and megakaryocytes in obesity,WikiPathway_2021,24,Homo sapiens,IL1 and megakaryocytes in obesity,https://www.wikipathways.org/index.php/Pathway:WP2865,P,1333,8,996.7354714,.0689630426982418371008252601363473268748,6.1239445113069e-05,197,0.012064170687274
WAG002339,Assembly of collagen fibrils and other multimeric structures,WikiPathway_2021,45,Homo sapiens,Assembly of collagen fibrils and other multimeric structures,https://www.wikipathways.org/index.php/Pathway:WP2798,P,1333,11,2107.686917,.0520261437908496732026143790849673202614,6.4488857533792e-05,198,0.012639816076623
WAG002317,MyD88 dependent cascade initiated on endosome,WikiPathway_2021,31,Homo sapiens,MyD88 dependent cascade initiated on endosome,https://www.wikipathways.org/index.php/Pathway:WP2768,P,1333,9,4471.375665,.0606423893835972419528082880011087626901,7.1206577951943e-05,199,0.013885282700629
WAG002254,Notch signaling,WikiPathway_2021,46,Homo sapiens,Notch signaling,https://www.wikipathways.org/index.php/Pathway:WP268,P,1333,11,1846.930142,.0509622238061297220242337847469707769066,7.9466672826872e-05,200,0.015416534528413
WAG003202,PPAR-gamma pathway,WikiPathway_2021,25,Homo sapiens,PPAR-gamma pathway,https://www.wikipathways.org/index.php/Pathway:WP5071,P,1333,8,2517.7586,.0662955523672883787661406025824964131994,8.4433580522186e-05,201,0.016295681040782
WAG002450,RHO GTPases activate ROCKs,WikiPathway_2021,19,Homo sapiens,RHO GTPases activate ROCKs,https://www.wikipathways.org/index.php/Pathway:WP3365,P,1333,7,1464.474685,.0756964275582956673033644117480189874615,8.6926213673873e-05,202,0.016689833025384
WAG002607,Apoptosis modulation by HSP70,WikiPathway_2021,19,Homo sapiens,Apoptosis modulation by HSP70,https://www.wikipathways.org/index.php/Pathway:WP384,P,1333,7,3843.967993,.0756964275582956673033644117480189874615,8.6926213673873e-05,202,0.01660290681171
WAG002936,LTF danger signal response pathway,WikiPathway_2021,19,Homo sapiens,LTF danger signal response pathway,https://www.wikipathways.org/index.php/Pathway:WP4478,P,1333,7,2300.457239,.0756964275582956673033644117480189874615,8.6926213673873e-05,202,0.016515980598036
